,absorption/nm,emission/nm,plqy,e/m-1cm-1,smiles,solvent,reference(doi),source,tag_name
13735,436.0,529.0,0.150999993,28840.0,CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccc(C)cc5)c(OC)cc4c3c3c2ccc2cc(-c4ccc(C)cc4)c(OC)cc23)C1=O,ClCCl,10.1016/j.jphotochem.2017.07.026,Deep4Chem,PAHs
12069,616.0,670.0,0.62,54013.2,CCC1=[S+]C(=c2c(C)cc3n2[B-](F)(F)n2c(cc(C)c2-c2ccc(CC)s2)C=3c2ccccc2)C=C1,ClCCl,10.1021/jo502068u,"DYES,PubMed",BODIPY
14309,524.0,646.0,0.061999999,32000.0,CCCCCCCCN1c2ccccc2Sc2cc(/C=C/c3ccc(N(c4ccc(/C=C/c5ccc6c(c5)Sc5ccccc5N6CCCCCCCC)cc4)c4ccc(/C=C/c5ccc(/C=C/c6ccc(N(c7ccc(/C=C/c8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)c7ccc(/C=C/c8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)cc6)c6nsnc56)cc4)cc3)ccc21,CCOC(C)=O,10.1016/j.optmat.2013.12.047,Deep4Chem,Triphenylamine
53218,324.0,421.0,0.88,,[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1,CC#N,10.1016/j.jphotochem.2015.12.006,"Deep4Chem,ChemFluo",6n6
28330,507.0,557.0,0.430000007,74770.0,COC(=O)c1ccc(C2=C(/C=C/c3ccc(OC)cc3)O[B-](F)(F)[O+]=C2/C=C/c2ccc(OC)cc2)cc1,ClCCl,10.1021/jo400389h,Deep4Chem,6n6
38264,409.0,431.0,0.800000012,11000.0,Cc1cc(C)c(B2c3cc(C(C)(C)C)ccc3-c3cccc4cc(C(C)(C)C)cc2c34)c(C)c1,C1CCCCC1,10.1021/acs.orglett.5b02604,Deep4Chem,PAHs
12347,551.0,651.0,,40100.0,CCCCC(CC)CN1C(=O)c2ccc3c4c(-c5ccc6c7ccccc7n(-c7ccccc7)c6c5)cc5c6c(cc(-c7ccc8c9ccccc9n(-c9ccccc9)c8c7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,ClC(Cl)Cl,10.1021/jp210736x,ChemFluo,Naphthalimide
21544,376.0,435.0,0.033,23700.0,CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,ClC(Cl)Cl,10.1016/j.tet.2019.130465,Deep4Chem,6n6
33817,525.0,700.0,,31739.0,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,ClC(Cl)Cl,10.1016/j.jphotochem.2012.10.002,Deep4Chem,Triphenylamine
18715,564.0,608.0,0.330000013,,CCN(C)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,ClCCl,10.1021/acs.joc.0c00620,PubMed,BODIPY
48186,458.0,606.0,,,O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CCO,10.1016/j.jpowsour.2013.05.188,"DSSCDB,Dye aggregation",Triphenylamine
50786,305.0,596.0,,,O=S(=O)(c1cccc(N2c3ccccc3Sc3ccccc32)c1)c1cccc(N2c3ccccc3Sc3ccccc32)c1,C1CCOC1,10.1016/j.jlumin.2018.10.018,Deep4Chem,Triphenylamine
6924,791.0,813.0,,,CC1(C)C(=CC=C2CCCC(C=CC3=[N+](Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)=C2Cl)N(Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CO,10.1021/acs.jcim.1c01449,SMFluo,Cyanine
18183,423.0,581.0,,,CCCCn1c2ccc(/C=C(\C#N)c3ccc([N+](=O)[O-])cc3)cc2c2cc(Cn3c(-c4ccc5c(c4)c4ccccc4n5CCCC)nc4ccccc43)ccc21,CN(C)C=O,10.1016/j.optmat.2018.05.063,Deep4Chem,Carbazole
52891,323.0,387.0,,,Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,CC(C)CO,10.1016/j.molliq.2017.07.070,Deep4Chem,6n6
35853,312.0,475.0,0.003,4200.0,CSc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,O,10.1021/jp044530j,Deep4Chem,Acridines
564,510.0,525.5,0.16,19010.8,C#CCOC(=O)C(C(=O)OCC#C)C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,O,10.1002/chem.201405233,"DYES,PubMed",BODIPY
30172,367.0,447.0,0.349999994,,COc1cc(/C=C2/SC(=O)N=C2O)ccc1O,OCC(O)CO,10.1016/j.saa.2009.01.001,Deep4Chem,5n6
46277,372.0,452.0,,22909.0,N#Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,OCCOCCO,10.1016/j.dyepig.2014.09.013,Deep4Chem,5n6
32446,456.0,584.0,0.209999993,15300.0,COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,CC#N,10.1021/acs.joc.6b02581,Deep4Chem,6p6
50743,368.0,437.0,0.810000002,,O=S(=O)(c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc1)c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc1,CC(C)OC(C)C,10.1021/acs.chemmater.5b02685,Deep4Chem,PAHs
36523,510.0,534.0,,,C[O+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)c(C=C(Br)Br)c(C)c32)C=C1,ClCCl,10.1039/C9DT02309G,PubMed,BODIPY
37966,360.0,459.0,0.779999971,4603.0,Cc1cc(C(F)(F)F)nc2c1ccc1nc(-c3ccc(Cl)cc3)cn12,CO,10.1016/S1386-1425(99)00200-0,Deep4Chem,5p6
7492,523.0,720.0,0.029999999,26300.0,CC1(C)OC(=C(C#N)C#N)C(C#N)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,ClC(Cl)Cl,10.1021/acs.joc.9b01120,ChemFluo,Carbazole
40299,344.0,417.0,,,Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCO,10.1016/j.jlumin.2018.02.007,Deep4Chem,6n6
45735,404.0,473.0,0.050000001,,N#CC(C#N)=Cc1ccc2c(c1)c1ccccc1n2-c1cccc2ccccc12,ClCCl,10.1021/jo9002757,Deep4Chem,Carbazole
6250,445.0,464.0,0.699999988,,CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,CCCCCC,10.1002/chem.201605820,Deep4Chem,PAHs
37622,566.0,605.0,0.17,,Cc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)ccc1O,CS(C)=O,"10.1039/C0CC04495D,10.1002/minf.201000089",PubMed,BODIPY
16733,536.0,548.0,0.850000024,,CCCCCOC(=O)/C=C/C1=[N+]2C(=C(C)c3c(C)cc(C)n3[B-]2(F)F)C=C1,Cc1ccccc1,10.1002/ejoc.201100324,PubMed,BODIPY
51101,564.0,607.0,0.029999999,,O=[N+]([O-])c1ccc(C2=C3C=CC(c4ccccc4)=[N+]3[B-](F)(F)n3c2ccc3-c2ccccc2)cc1,C1CCOC1,10.1039/C3PP25385F,PubMed,BODIPY
42297,373.0,467.0,0.430000007,,Cc1nn(-c2ccccc2)c(C2=NN(c3ccc(Br)cc3)[C@@H](c3ccccc3)[C@@H]2c2ccccc2)c1C#N,CCCCCCC,10.1016/j.jlumin.2010.07.004,Deep4Chem,5n6
31337,355.0,452.0,0.660000026,,COc1cc2c(-c3ccccc3)c(-c3ccccc3)c3cccc4c(-c5ccccc5)c(-c5ccccc5)c(c1)[n+]2c34,ClCCl,10.1039/c6ra15464f,ChemFluo,6p6
50504,392.0,417.5,0.009,,O=Cc1ccc2ccc3cccc4ccc1c2c34,ClCCl,"10.1016/j.tet.2012.05.072,10.1002/asia.201402088","Deep4Chem,ChemFluo",PAHs
20813,497.0,510.0,0.001,,CCNc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,CO,10.1021/jacs.0c01473,PubMed,BODIPY
51724,348.0,415.0,0.039799999,,O=c1cc(COc2ccc(I)cc2)c2c(ccc3ccccc32)o1,CCOC(C)=O,10.1016/j.saa.2014.10.039,Deep4Chem,Coumarin
8851,436.0,502.0,,17166.0,CC1=CC(Br)=CN2C[n+]3cc(Br)cc(C)c3N=C12,CO,10.1021/jo001484k,Deep4Chem,Benz
18295,629.0,652.0,0.180000007,,CCCN1C(=CC=C(C=CC2=[N+](CCC)c3ccccc3C2(C)C)c2ccc3ccccc3n2)C(C)(C)c2ccccc21,CO,10.1016/j.dyepig.2013.12.021,Deep4Chem,Cyanine
18871,393.0,475.0,,,CCN(CC)c1cc2sc3cc(N(CC)CC)c(F)cc3c(=O)c2cc1F,CCO,10.1021/jo202062f,Deep4Chem,Acridines
26505,443.0,595.0,0.296000004,,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CCOC(C)=O,10.1039/C7PP00392G,Deep4Chem,PAHs
22709,343.0,449.0,0.621999979,4536.0,CC[N+]1(CC)C[n+]2c(C)cc(C)c(C(=O)O)c2[N-]1,O,10.1016/j.dyepig.2018.09.005,Deep4Chem,5p6
38643,673.0,692.7,0.537,147231.3,Cc1cc(C)c(C2=C3C=c4c(c5ccccc5c5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4c4ccccc4c23)c(C)c1,ClCCl,"10.1021/acs.joc.9b01425,10.1039/c4cs00030g","Deep4Chem,PubMed",BODIPY
9742,424.0,454.0,0.002,,CC1=N/C(=C\c2ccccc2N)C(=O)N1C,CO,dx.doi.org/10.1021/jo302050y,Deep4Chem,5n6
20400,435.0,705.0,0.062,,CCN1C(=CC=C2C=C(C)C=C(c3nc4ccccc4s3)C2=O)Sc2ccccc21,C1CCOC1,10.1021/acs.jcim.1c01449,SMFluo,Cyanine
36856,392.0,406.0,0.949999988,24100.0,C[Si](C)(C)c1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,CCOC(C)=O,10.1021/jo049192x,Deep4Chem,PAHs
32031,338.0,405.0,,,COc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(OC)n2)cc1,CO,10.1016/j.saa.2014.01.006,Deep4Chem,6n6
51486,369.0,439.0,0.26,13304.5,O=c1c2cc(F)c(O)cc2oc2cc(O)c(F)cc12,CCO,10.1021/jo202062f,"Deep4Chem,DYES",Acridines
47155,670.0,686.0,0.18,,Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,CN(C)C=O,10.1016/j.dyepig.2012.09.011,"Deep4Chem,DYES",Porphyrin
9658,403.0,466.0,0.140000001,52900.0,CC1=CSC2=NC(=C3C=CC(=[N+](C)C)C=C3)O[B-](F)(F)N12,CC#N,10.1021/acs.joc.7b02239,Deep4Chem,Cyanine
42056,400.0,583.0,,,Cc1ccccc1N1c2c(sc3ccccc23)Sc2sc3ccccc3c21,ClCCl,10.1021/acs.joc.9b00517,Deep4Chem,5p6
15507,472.0,563.0,0.49000001,,CCCCCCOc1ccc(C#Cc2ccc(C#CC#Cc3ccc(C#Cc4ccc(OCCCCCC)c(OCCCCCC)c4)c4nsnc34)c3c2N=S=N3)cc1OCCCCCC,ClC(Cl)Cl,10.1021/acs.jpcc.6b07290,Deep4Chem,5p6
28571,276.0,310.0,0.379999995,24200.0,COC(=O)c1nc(-c2ccc(OC)cc2)oc1C,CC#N,10.1016/j.tet.2010.09.014,Deep4Chem,5n6
7879,282.0,506.0,,48477.0,CC1(C)c2ccccc2N(c2ccc3c(c2)S(=O)(=O)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2C3(C)C)c2ccccc21,ClCCl,10.1021/acsami.9b06364,Deep4Chem,Triphenylamine
32769,346.0,436.0,,,COc1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CCCCCO,10.1016/j.molliq.2018.09.094,Deep4Chem,5p6
33838,505.0,640.0,,,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3sc(-c4ccc(C=C(C#N)C(=O)O)s4)nc3OC)cc2)cc1,C1CCOC1,10.1016/j.dyepig.2012.02.014,"DSSCDB,Dye aggregation",Triphenylamine
7813,436.0,620.0,0.200000003,,CC1(C)c2ccccc2N(c2ccc(-c3nc(C#N)c(C#N)nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,Cc1ccccc1,10.1002/adfm.201505106,Deep4Chem,Triphenylamine
53682,355.0,414.0,0.920000017,,c1cc2cc(c1)c1ccc3ccc4ccc(cc4c3c1)c1ccc3ccc4ccc(cc4c3c1)c1cccc2c1,Cc1ccccc1,10.1021/acs.joc.9b02379,Deep4Chem,PAHs
5215,581.0,618.0,0.1,83176.4,CC(C)(C)c1ccc(C2=C(Br)C3=C(c4ccccc4)c4c(Br)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(C(C)(C)C)cc2)cc1,Cc1ccccc1,10.1021/acs.joc.9b01425,"Deep4Chem,PubMed",BODIPY
38627,617.0,632.0,0.910000026,,Cc1cc(C)c(C2=C3C=c4c([nH]c5ccc(C(C)(C)C)cc45)=[N+]3[B-](F)(F)n3c2cc2c4cc(C(C)(C)C)ccc4[nH]c23)c(C)c1,Cc1ccccc1,10.1002/asia.201500516,PubMed,BODIPY
22127,389.0,478.0,0.0037,3400.0,CCOC(=O)c1sc(SC)c2c(O)nnnc12,CN(C)C=O,10.1016/j.saa.2009.03.026,Deep4Chem,None
37783,562.5,580.0,0.99,,Cc1cc(/C=C/c2cccc(O)c2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,"10.1039/C0CC04495D,10.1002/minf.201000089",PubMed,BODIPY
6873,785.0,807.0,0.101,,CC1(C)/C(=C\C=C2/CCCC(/C=C/[N+]3=C(Cc4ccc([N+](=O)[O-])cc4)c4ccccc4C3(C)C)=C2Cl)N(Cc2ccc([N+](=O)[O-])cc2)c2ccccc21,CO,10.1021/acs.jcim.1c01449,SMFluo,5p6
51793,299.0,460.0,0.002,,O=c1ccc2cc3ccoc3cc2o1,CCO,10.1016/0047-2670(87)85034-7,Deep4Chem,Coumarin
50410,363.0,567.0,0.084600002,3420.0,O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,CCO,10.1016/j.tetlet.2019.03.029,Deep4Chem,5p6
49045,379.0,465.0,0.140000001,29600.0,O=C(c1sc(-c2ccc(-c3cc(-c4cccs4)c(C(=O)N4CCOCC4)s3)s2)cc1-c1cccs1)N1CCOCC1,ClCCl,10.1016/j.dyepig.2017.11.038,Deep4Chem,None
20105,397.0,522.0,0.519999981,,CCN(CC)c1ccc2cc3cc(-c4ccc(C(F)(F)F)cc4)n(CCCC(=O)OCc4ccccc4)c(=O)n3c2c1,CCCCCCCCO,10.1021/acs.joc.5b02066,ChemFluo,5p6
36693,569.0,613.0,0.230000004,48978.0,C[O+]=C1C=CC(=c2c3ccccc3c3n2[B-](F)(F)N2C=c4c5ccccc5c(=C5C=CC(=[O+]C)C=C5)n4[B-](F)(F)N2C=3)C=C1,CN(C)C=O,10.1021/acs.joc.6b02291,Deep4Chem,BODIPY
15092,356.0,424.0,0.660000026,,CCCCCCN1C(=O)c2cccc3c(Oc4ccc(C=O)cc4)ccc(c23)C1=O,CN(C)C=O, 10.1039/c9nr04593g,ChemFluo,Naphthalimide
44983,397.0,581.0,0.035,38000.0,N#C/C(=C\c1cc(/C=C(\C#N)c2ccc(C(F)(F)F)cc2)c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(C(F)(F)F)cc1,CCOC(C)=O,10.1016/j.dyepig.2019.04.015,Deep4Chem,Triphenylamine
953,438.0,498.0,0.285,59979.1,C(#Cc1cccs1)C(C#Cc1cccs1)=Cc1ccc(C=C(C#Cc2cccs2)C#Cc2cccs2)cc1,ClC(Cl)Cl,"10.1021/ol0162264,10.1021/ja0349148",Deep4Chem,Benz
9851,514.0,554.0,0.078000002,,CC1=[N+]2C(=C(C(=O)c3[nH]c(C)cc3C)c3c(C)cc(C)n3[B-]2(F)F)C=C1,Cc1ccccc1,10.1016/j.dyepig.2020.108209,PubMed,Cyanine
31783,332.0,462.0,,,COc1ccc(-c2c(-c3ccccc3)n(C)c3nc(-c4ccc5ccccc5c4)c(-c4ccc(C)cc4)cc23)cc1,C1CCOC1,10.1021/acs.joc.9b02187,ChemFluo,PAHs
30154,423.0,499.0,0.860000014,,COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1nc(C)nc(C)n1,CC#N,10.1016/j.dyepig.2013.10.031,Deep4Chem,5p6
25753,412.0,532.0,0.075000003,1100.0,CN(C)c1cccc2c1-c1ccccc1C2=O,C1CCCCC1,10.1021/jp980158u,Deep4Chem,6n6
32936,449.0,519.0,,,COc1ccc(/N=N/c2c(O)c3ccccc3n(C)c2=O)c(S(=O)(=O)O)c1,Cc1ccccc1,10.1016/j.dyepig.2019.04.028,Deep4Chem,Coumarin
49718,384.0,403.0,0.409999996,,O=C1O[B-]2(OC1=O)OC(c1ccccc1)=CC(c1ccccc1)=[O+]2,CC#N,10.1016/0047-2670(86)87007-1,Deep4Chem,6n6
19782,379.0,501.0,0.325,25497.6,CCN(CC)c1ccc2c(c1)oc(=O)c1cc3cnn(-c4ccccc4)c3nc12,ClCCl,10.1021/jo3002722,"Deep4Chem,SMFluo",Coumarin
8491,524.0,551.0,0.800000012,,CC1=C(c2ccccc2)C(C)=[N+]2C1=C(Cc1ccccc1)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,CCO,10.1002/chem.201700015,PubMed,BODIPY
23625,398.0,542.0,,,CCn1c2ccccc2c2cc(/C=C/C(=O)c3ccc4c(c3)c3cc(C(=O)/C=C/c5ccc6c(c5)c5ccccc5n6CC)ccc3n4CC)ccc21,CO,DOI 10.1002/bio.2400,Deep4Chem,Carbazole
14808,515.0,611.0,0.389999986,14800.0,CCCCCCCCn1c(=O)c2cc3cc4cc5c(=O)n(CCCCCCCC)c(=O)c5cc4c(C#Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)c3cc2c1=O,ClC(Cl)Cl,10.1021/acs.joc.6b00364,Deep4Chem,Triphenylamine
21788,380.0,413.0,0.400000006,6700.0,CCOC(=O)c1c2c3c(ccc(C)c3c3cc4c(cc13)[Si](C)(C)O[Si]4(C)C)N(C)C2=O,CC#N,10.1016/j.tet.2019.130638,Deep4Chem,PAHs
33255,465.0,616.0,0.017999999,12500.0,COc1ccc(C2=C/C(=C\c3ccc([N+](=O)[O-])cc3)C(=O)N2CC(C)C)cc1,C1COCCO1,10.1016/j.tetlet.2004.06.072,Deep4Chem,5n6
39315,365.0,471.0,,,Cc1cc(O)c(C(=O)/C=C/c2ccccc2[N+](=O)[O-])c(=O)o1,ClCCl,10.1016/j.molstruc.2017.07.089,Deep4Chem,6n6
1346,385.0,455.0,0.029999999,12300.0,C(=C\c1ccc2ccc3cccc4ccc1c2c34)\c1ccc(/C=C/c2c3ccccc3cc3ccccc23)cc1,CCCCCC,10.1021/acs.jpcc.6b04392,ChemFluo,PAHs
36484,521.0,550.0,,,C[O+]=C1C=CC(=C2c3c(C)c(C=C(Br)Br)c(C)n3[B-](F)(F)n3c(C)c(C=C(Br)Br)c(C)c32)C=C1,CCCCCC,10.1039/C9DT02309G,PubMed,BODIPY
38940,591.0,632.0,0.779999971,91200.0,Cc1cc(C)n2c1C(=C1C=CC(=[N+](C)C)C=C1)c1c(C)cc(/C=C/c3ccc(N(C)C)cc3)n1[B-]2(F)F,CCOCC,10.1039/c4cs00030g,Deep4Chem,BODIPY
32434,389.0,525.0,0.419999987,,COc1ccc(-c2nc3cc(C#N)ccn3c2NC2CCCCC2)cc1,CS(C)=O,10.1021ja204016e_0306,ChemFluo,5p6
21996,270.0,315.0,0.079999998,,CCOC(=O)c1ccc(N)cc1,CCCCCC,10.1016/S0009-2614(99)00316-4,Deep4Chem,Benz
40356,419.0,533.0,,,Cc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)cc1,CO,10.1016/j.optmat.2017.12.034,Deep4Chem,6n6
12145,474.0,565.0,0.014,,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4ccc5c(c4)OCO5)C=CC2=C3c2ccc(N)cc2)nn1,CS(C)=O,10.1039/C6CC00095A,PubMed,BODIPY
45590,541.0,613.0,,45555.0,N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,CO,10.1016/j.jphotochem.2018.05.039,Deep4Chem,PAHs
31062,317.0,407.0,0.140000001,154293.0,COc1cc(OC)c2c3c([nH]c2c1)C(=O)CCC3,CN(C)C=O,10.1016/j.jlumin.2015.06.048,Deep4Chem,5p6
44195,418.0,467.0,0.75,,F[B-]1(F)n2cccc2C(NCc2ccccc2)=C2C=CC=[N+]21,Cc1ccccc1,"10.1021/jp412132y,10.1002/ejoc.201800083",PubMed,Cyanine
10029,554.0,570.0,0.839999974,,CC1=c2ccc(=C3C=CC=[S+]3)n2[B-](F)(F)n2c(C)cc(C)c21,Cc1ccccc1,10.1002/ejoc.201100324,PubMed,BODIPY
10769,420.0,495.0,0.920000017,17900.0,CCC1=C(C)C(=O)n2c1cc1c(C)cc(C)n1c2=O,CS(C)=O,10.1021/jo0110505,Deep4Chem,Benz
50998,454.0,609.0,0.01,,O=[N+]([O-])c1ccc(-c2sc(N3CCOCC3)nc2-c2ccccc2)o1,ClCCl,10.1021/acs.joc.7b02978,ChemFluo,5n6
7888,382.0,541.0,,,CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2c2nc4ccccc4nc32)c2ccccc21,Cc1ccccc1,10.1021/acsami.9b06401,Deep4Chem,Triphenylamine
8295,514.0,530.0,0.689999998,,CC1=C(Cl)C(C)=[N+]2C1=C(C)c1c(C)c(Cl)c(C)n1[B-]2(F)F,CC#N,10.1021/jp5059148,PubMed,BODIPY
19965,518.0,568.0,0.620000005,125666.0,CCN(CC)c1ccc2cc(/C=C/C(=O)/C=C(O)/C=C/c3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,C1CCOC1,10.1016/j.jphotochem.2016.05.009,Deep4Chem,Coumarin
41551,384.0,443.0,0.479999989,,Cc1ccc2cc3cc(C)ncc3cc2c1,CCO,10.1016/S1386-1425(02)00207-X,Deep4Chem,PAHs
45097,418.0,578.0,0.370000005,,N#C/C(=C\c1ccc(-c2ccc(N(c3ccc(-c4ccc(C=O)cc4)cc3)c3ccc(-c4ccc(/C=C(\C#N)c5ccc(C#N)cc5)cc4)cc3)cc2)cc1)c1ccc(C#N)cc1,C1CCOC1,10.1002/ajoc.201500488,ChemFluo,Triphenylamine
15501,500.0,620.0,0.550000012,,CCCCCCOc1ccc(C#Cc2ccc(-c3ccc(-c4ccc(C#Cc5ccc(OCCCCCC)c(OCCCCCC)c5)s4)c4nsnc34)s2)cc1OCCCCCC,Cc1ccccc1,10.1021/acs.jpcc.6b07290,Deep4Chem,5p6
24010,514.0,537.0,0.01,,CN(C)c1c(F)c(F)c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c(F)c1F,C1CCOC1,10.1039/C7NJ04313A,PubMed,BODIPY
40042,414.0,524.0,,8511.0,Cc1ccc(-c2cc(-c3ccccc3)c3c(=N)[nH]c(N4CCCC4)c(C#N)c3n2)cc1,CC(C)=O,10.1016/S1386-1425(01)00616-3,Deep4Chem,6p6
36534,503.0,514.0,0.819999993,,C[O+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)cc(C)c32)c2ccccc21,CCO,10.1016/j.saa.2017.08.005,PubMed,BODIPY
24348,496.0,593.0,,64058.0,CN(C)c1ccc(/C=C/C(=C(C#N)C#N)c2ccc3c4c(cccc24)CC3)cc1,CO,10.1016/j.jphotochem.2018.05.039,Deep4Chem,PAHs
38485,507.0,522.0,0.939999998,,Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3c(Cc4ccccc4Br)ccc32)c(C)c1,ClCCl,10.1039/C8CC04679D,PubMed,BODIPY
30087,567.0,581.0,,,COc1cc(/C=C/C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)cc(OC)c1OC,CS(C)=O,10.1002/minf.201000089,PubMed,BODIPY
18697,567.0,615.0,0.074000001,,CCN(/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1ccccc1)CC,C1CCOC1,10.1021/acs.joc.0c00620,PubMed,BODIPY
49066,529.0,723.0,0.150000006,,O=C1/C(=C/C=C/c2cc3c4c(c2)CCCN4CCC3)CC/C1=C\C=C\c1cc2c3c(c1)CCCN3CCC2,ClCCl,10.1016/j.molstruc.2016.02.009,Deep4Chem,6p6
40536,542.0,572.0,0.005,34994.5,Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,CO,10.1016/j.tet.2011.11.070,"Deep4Chem,PubMed",BODIPY
42261,407.0,596.0,0.090000004,28700.0,Cc1nc2cc(/C=C/c3ccc(N(C)C)cc3)ccc2nc1-c1ccccc1,ClCCl,10.1016/j.dyepig.2019.107580,Deep4Chem,6p6
45969,276.0,480.0,0.008,17700.0,N#Cc1c(-n2nnc3ccc(Cl)cc32)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,10.1016/j.tetlet.2016.08.053,Deep4Chem,5p6
11406,526.8,552.0,0.17,51999.6,CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CO,10.1016/j.tet.2011.11.070,"Deep4Chem,PubMed",BODIPY
48065,498.0,509.0,0.62,53027.4,O=C(O)CCC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCCCCC,10.1021/jo901149y,"DYES,PubMed",BODIPY
18635,475.0,563.0,0.014,,CCCc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4ccccc4OCC)C=CC2=C3c2ccc(N)cc2)nn1,CS(C)=O,10.1039/C6CC00095A,PubMed,BODIPY
31630,336.0,544.0,0.01,,COc1cc2cc(OC)c(-c3ccc([N+](=O)[O-])cc3)cc2cc1-c1ccc([N+](=O)[O-])cc1,ClC(Cl)Cl,10.1016/j.tetlet.2013.01.096,Deep4Chem,PAHs
13003,353.0,417.0,0.50999999,,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc([Si](C)(C)C)cc4)ccc(c23)C1=O,Cc1ccccc1,10.1039/c6tc04453k,Deep4Chem,Naphthalimide
12202,360.0,407.0,0.889999986,107500.0,CCCC1(CCC)c2ccccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5cc(-c7ccc8c(c7)C(CCC)(CCC)c7ccccc7-8)ccc5-6)ccc3-4)cc21,C1CCCCC1,10.1007/BF00723901,Deep4Chem,6n6
